id,track_id,track_artist,artist_clean,track_name,track_name_clean,artist_track_key,energy,tempo,danceability,playlist_genre,loudness,liveness,valence,time_signature,speechiness,track_popularity,track_href,uri,track_album_name,track_album_release_date,instrumentalness,track_album_id,mode,key,duration_ms,acousticness,type
6YUTL4dYpB9xZO5qExPf05,6YUTL4dYpB9xZO5qExPf05,calvin harris,calvin harris,summer,summer,calvin harris_summer,0.856,127.949,0.596,pop,-3.556,0.141,0.743,4,0.0346,81,https://api.spotify.com/v1/tracks/6YUTL4dYpB9xZO5qExPf05,spotify:track:6YUTL4dYpB9xZO5qExPf05,Motion,2014-10-31T00:00:00Z,0.0178,48zisMeiXniWLzOQghbPqS,0,4,222533,0.0211,audio_features
2tUBqZG2AbRi7Q0BIrVrEj,2tUBqZG2AbRi7Q0BIrVrEj,whitney houston,whitney houston,i wanna dance with somebody (who loves me),i wanna dance with somebody who loves me,whitney houston_i wanna dance with somebody who loves me,0.824,118.818,0.709,pop,-8.824,0.0888,0.867,4,0.0453,81,https://api.spotify.com/v1/tracks/2tUBqZG2AbRi7Q0BIrVrEj,spotify:track:2tUBqZG2AbRi7Q0BIrVrEj,Whitney,1987-06-02T00:00:00Z,3.07E-4,5Vdzprr5cOqXQo44eHeV7t,1,1,291293,0.207,audio_features
1i1fxkWeaMmKEB4T7zqbzK,1i1fxkWeaMmKEB4T7zqbzK,"the chainsmokers, daya",the chainsmokers daya,don't let me down,dont let me down,the chainsmokers daya_dont let me down,0.869,159.805,0.533,pop,-5.093,0.136,0.425,4,0.173,80,https://api.spotify.com/v1/tracks/1i1fxkWeaMmKEB4T7zqbzK,spotify:track:1i1fxkWeaMmKEB4T7zqbzK,Don't Let Me Down,2016-02-05T00:00:00Z,0.00538,2SByipSK8eZ2pasaIwwzhf,1,11,208373,0.156,audio_features
6ic8OlLUNEATToEFU3xmaH,6ic8OlLUNEATToEFU3xmaH,britney spears,britney spears,gimme more,gimme more,britney spears_gimme more,0.844,113.324,0.788,pop,-3.131,0.0723,0.382,4,0.0334,80,https://api.spotify.com/v1/tracks/6ic8OlLUNEATToEFU3xmaH,spotify:track:6ic8OlLUNEATToEFU3xmaH,Blackout,2007-10-25T00:00:00Z,6.78E-4,1ePkYcH5ZQCb1b4tQeiEDj,1,2,251240,0.25,audio_features
6b8Be6ljOzmkOmFslEb23P,6b8Be6ljOzmkOmFslEb23P,bruno mars,bruno mars,24k magic,24k magic,bruno mars_24k magic,0.803,106.97,0.818,pop,-4.282,0.153,0.632,4,0.0797,80,https://api.spotify.com/v1/tracks/6b8Be6ljOzmkOmFslEb23P,spotify:track:6b8Be6ljOzmkOmFslEb23P,24K Magic,2016-11-17T00:00:00Z,0,4PgleR09JVnm3zY1fW3XBA,1,1,225983,0.034,audio_features
4y1LsJpmMti1PfRQV9AWWe,4y1LsJpmMti1PfRQV9AWWe,cyndi lauper,cyndi lauper,girls just want to have fun,girls just want to have fun,cyndi lauper_girls just want to have fun,0.799,120.372,0.71,pop,-4.897,0.349,0.725,4,0.0328,80,https://api.spotify.com/v1/tracks/4y1LsJpmMti1PfRQV9AWWe,spotify:track:4y1LsJpmMti1PfRQV9AWWe,She's So Unusual,1983-10-14T00:00:00Z,6.02E-4,1FvdZ1oizXwF9bxogujoF0,1,6,238267,0.22,audio_features
0GONea6G2XdnHWjNZd6zt3,0GONea6G2XdnHWjNZd6zt3,bryan adams,bryan adams,summer of '69,summer of 69,bryan adams_summer of 69,0.834,139.13,0.509,pop,-6.205,0.0732,0.774,4,0.0386,80,https://api.spotify.com/v1/tracks/0GONea6G2XdnHWjNZd6zt3,spotify:track:0GONea6G2XdnHWjNZd6zt3,Reckless (30th Anniversary / Deluxe Edition),1984-11-05T00:00:00Z,0,2o2G49EPi4lua5zgxUKhLL,1,2,216053,0.0183,audio_features
0qOnSQQF0yzuPWsXrQ9paz,0qOnSQQF0yzuPWsXrQ9paz,"gym class heroes, adam levine",gym class heroes adam levine,stereo hearts (feat. adam levine),stereo hearts feat adam levine,gym class heroes adam levine_stereo hearts feat adam levine,0.795,89.99,0.646,pop,-3.293,0.267,0.796,4,0.0976,80,https://api.spotify.com/v1/tracks/0qOnSQQF0yzuPWsXrQ9paz,spotify:track:0qOnSQQF0yzuPWsXrQ9paz,The Papercut Chronicles II,2011-11-11T00:00:00Z,0,2mumCpGmuE9iDeOvMx6XrB,1,9,210960,0.0319,audio_features
20I6sIOMTCkB6w7ryavxtO,20I6sIOMTCkB6w7ryavxtO,carly rae jepsen,carly rae jepsen,call me maybe,call me maybe,carly rae jepsen_call me maybe,0.58,120.021,0.782,pop,-6.548,0.108,0.66,4,0.0407,80,https://api.spotify.com/v1/tracks/20I6sIOMTCkB6w7ryavxtO,spotify:track:20I6sIOMTCkB6w7ryavxtO,Kiss,2012-01-01T00:00:00Z,2.28E-6,6SSSF9Y6MiPdQoxqBptrR2,1,7,193400,0.0114,audio_features
48QmG1dfvMuYLxMPt7KSRA,48QmG1dfvMuYLxMPt7KSRA,"sean paul, dua lipa",sean paul dua lipa,no lie,no lie,sean paul dua lipa_no lie,0.882,102.04,0.742,pop,-2.862,0.206,0.463,4,0.117,80,https://api.spotify.com/v1/tracks/48QmG1dfvMuYLxMPt7KSRA,spotify:track:48QmG1dfvMuYLxMPt7KSRA,Mad Love The Prequel,2018-06-29T00:00:00Z,0,5xrOcCoO3jkXRjHQjfESM6,1,7,221176,0.0466,audio_features
0TDLuuLlV54CkRRUOahJb4,0TDLuuLlV54CkRRUOahJb4,"david guetta, sia",david guetta sia,titanium (feat. sia),titanium feat sia,david guetta sia_titanium feat sia,0.787,126.062,0.604,pop,-3.674,0.127,0.301,4,0.103,80,https://api.spotify.com/v1/tracks/0TDLuuLlV54CkRRUOahJb4,spotify:track:0TDLuuLlV54CkRRUOahJb4,Nothing but the Beat (Ultimate Edition),2012-12-07T00:00:00Z,0.15,4bTjdxhRRUiWfwj200f9Kl,0,0,245040,0.0679,audio_features
0O45fw2L5vsWpdsOdXwNAR,0O45fw2L5vsWpdsOdXwNAR,"justin timberlake, timbaland",justin timberlake timbaland,sexyback (feat. timbaland),sexyback feat timbaland,justin timberlake timbaland_sexyback feat timbaland,0.583,117.0,0.967,pop,-5.562,0.0519,0.964,4,0.0789,80,https://api.spotify.com/v1/tracks/0O45fw2L5vsWpdsOdXwNAR,spotify:track:0O45fw2L5vsWpdsOdXwNAR,FutureSex/LoveSounds,2006-09-12T00:00:00Z,0,2scB1uhcCI1TSf6b9TCZK3,0,7,242733,0.0584,audio_features
4kLLWz7srcuLKA7Et40PQR,4kLLWz7srcuLKA7Et40PQR,black eyed peas,black eyed peas,i gotta feeling,i gotta feeling,black eyed peas_i gotta feeling,0.766,127.966,0.744,pop,-6.375,0.509,0.61,4,0.0265,80,https://api.spotify.com/v1/tracks/4kLLWz7srcuLKA7Et40PQR,spotify:track:4kLLWz7srcuLKA7Et40PQR,THE E.N.D. (THE ENERGY NEVER DIES) [Deluxe Version],2009-01-01T00:00:00Z,0,1dgbFU08pXJXZhGPlybdMX,1,0,289133,0.0873,audio_features
4B0JvthVoAAuygILe3n4Bs,4B0JvthVoAAuygILe3n4Bs,justin bieber,justin bieber,what do you mean?,what do you mean,justin bieber_what do you mean,0.567,125.02,0.845,pop,-8.118,0.0811,0.793,4,0.0956,79,https://api.spotify.com/v1/tracks/4B0JvthVoAAuygILe3n4Bs,spotify:track:4B0JvthVoAAuygILe3n4Bs,Purpose (Deluxe),2015-11-13T00:00:00Z,0.00142,6Fr2rQkZ383FcMqFyT7yPr,0,5,205680,0.59,audio_features
0ByMNEPAPpOR5H69DVrTNy,0ByMNEPAPpOR5H69DVrTNy,rihanna,rihanna,don't stop the music,dont stop the music,rihanna_dont stop the music,0.669,122.669,0.834,pop,-5.582,0.0535,0.547,4,0.0637,79,https://api.spotify.com/v1/tracks/0ByMNEPAPpOR5H69DVrTNy,spotify:track:0ByMNEPAPpOR5H69DVrTNy,Good Girl Gone Bad: Reloaded,2008-06-02T00:00:00Z,7.18E-5,3JSWZWeTHF4HDGt5Eozdy7,0,6,267080,0.0341,audio_features
1Je1IMUlBXcx1Fz0WE7oPT,1Je1IMUlBXcx1Fz0WE7oPT,spice girls,spice girls,wannabe,wannabe,spice girls_wannabe,0.864,110.009,0.768,pop,-6.149,0.162,0.891,4,0.0324,79,https://api.spotify.com/v1/tracks/1Je1IMUlBXcx1Fz0WE7oPT,spotify:track:1Je1IMUlBXcx1Fz0WE7oPT,Spice,1996-01-01T00:00:00Z,0,3x2jF7blR6bFHtk4MccsyJ,1,11,173027,0.101,audio_features
7pYfyrMNPn3wtoCyqcTVoI,7pYfyrMNPn3wtoCyqcTVoI,"maroon 5, christina aguilera",maroon 5 christina aguilera,"moves like jagger - studio recording from ""the voice"" performance",moves like jagger  studio recording from the voice performance,maroon 5 christina aguilera_moves like jagger  studio recording from the voice performance,0.761,128.046,0.722,pop,-4.46,0.315,0.624,4,0.0475,79,https://api.spotify.com/v1/tracks/7pYfyrMNPn3wtoCyqcTVoI,spotify:track:7pYfyrMNPn3wtoCyqcTVoI,Hands All Over (Revised International Standard version),2010-01-01T00:00:00Z,0,1snrPQMoTrBsKl73wzSxbn,0,11,201493,0.0119,audio_features
6naxalmIoLFWR0siv8dnQQ,6naxalmIoLFWR0siv8dnQQ,britney spears,britney spears,oops!...i did it again,oopsi did it again,britney spears_oopsi did it again,0.834,95.053,0.751,pop,-5.444,0.355,0.894,4,0.0437,79,https://api.spotify.com/v1/tracks/6naxalmIoLFWR0siv8dnQQ,spotify:track:6naxalmIoLFWR0siv8dnQQ,Oops!... I Did It Again,2000-05-16T00:00:00Z,1.77E-5,5PmgtkodFl2Om3hMXONDll,0,1,211160,0.3,audio_features
0cGG2EouYCEEC3xfa0tDFV,0cGG2EouYCEEC3xfa0tDFV,soft cell,soft cell,tainted love,tainted love,soft cell_tainted love,0.501,144.438,0.5,pop,-8.284,0.26,0.623,4,0.0376,79,https://api.spotify.com/v1/tracks/0cGG2EouYCEEC3xfa0tDFV,spotify:track:0cGG2EouYCEEC3xfa0tDFV,Non-Stop Erotic Cabaret,1981-01-01T00:00:00Z,0,3KFWViJ1wIHAdOVLFTVzjD,0,0,153800,0.462,audio_features
1dzQoRqT5ucxXVaAhTcT0J,1dzQoRqT5ucxXVaAhTcT0J,"lady gaga, colby o'donis",lady gaga colby odonis,just dance,just dance,lady gaga colby odonis_just dance,0.739,118.99,0.822,pop,-4.541,0.181,0.745,4,0.0311,79,https://api.spotify.com/v1/tracks/1dzQoRqT5ucxXVaAhTcT0J,spotify:track:1dzQoRqT5ucxXVaAhTcT0J,The Fame,2008-01-01T00:00:00Z,4.28E-5,1qwlxZTNLe1jq3b0iidlue,0,1,241933,0.0264,audio_features
07nH4ifBxUB4lZcsf44Brn,07nH4ifBxUB4lZcsf44Brn,"calvin harris, john newman",calvin harris john newman,blame (feat. john newman),blame feat john newman,calvin harris john newman_blame feat john newman,0.857,128.024,0.414,pop,-4.078,0.343,0.348,4,0.0808,79,https://api.spotify.com/v1/tracks/07nH4ifBxUB4lZcsf44Brn,spotify:track:07nH4ifBxUB4lZcsf44Brn,Motion,2014-10-31T00:00:00Z,0.00574,48zisMeiXniWLzOQghbPqS,0,0,212960,0.0287,audio_features
5D2mYZuzcgjpchVY1pmTPh,5D2mYZuzcgjpchVY1pmTPh,"50 cent, olivia",50 cent olivia,candy shop,candy shop,50 cent olivia_candy shop,0.574,125.18,0.613,pop,-7.961,0.38,0.755,5,0.467,78,https://api.spotify.com/v1/tracks/5D2mYZuzcgjpchVY1pmTPh,spotify:track:5D2mYZuzcgjpchVY1pmTPh,The Massacre,2005-03-03T00:00:00Z,3.13E-5,2pidzXTaHV4WaIJYRxKDCH,1,11,209107,0.0253,audio_features
3vkQ5DAB1qQMYO4Mr9zJN6,3vkQ5DAB1qQMYO4Mr9zJN6,abba,abba,gimme! gimme! gimme! (a man after midnight),gimme gimme gimme a man after midnight,abba_gimme gimme gimme a man after midnight,0.491,119.528,0.749,pop,-9.655,0.159,0.536,4,0.0403,78,https://api.spotify.com/v1/tracks/3vkQ5DAB1qQMYO4Mr9zJN6,spotify:track:3vkQ5DAB1qQMYO4Mr9zJN6,Voulez-Vous,1979-01-01T00:00:00Z,0.00899,7iLuHJkrb9KHPkMgddYigh,1,10,292613,0.02,audio_features
2V65y3PX4DkRhy1djlxd9p,2V65y3PX4DkRhy1djlxd9p,"swedish house mafia, john martin",swedish house mafia john martin,don't you worry child - radio edit,dont you worry child  radio edit,swedish house mafia john martin_dont you worry child  radio edit,0.84,129.042,0.612,pop,-3.145,0.116,0.438,4,0.0509,78,https://api.spotify.com/v1/tracks/2V65y3PX4DkRhy1djlxd9p,spotify:track:2V65y3PX4DkRhy1djlxd9p,Don't You Worry Child,2012-09-14T00:00:00Z,0,3RKhRsifs4RWrqvWV1YpPY,0,11,212862,0.112,audio_features
5tf1VVWniHgryyumXyJM7w,5tf1VVWniHgryyumXyJM7w,"robin schulz, francesco yates",robin schulz francesco yates,sugar (feat. francesco yates),sugar feat francesco yates,robin schulz francesco yates_sugar feat francesco yates,0.815,123.063,0.636,pop,-5.098,0.163,0.636,4,0.0581,78,https://api.spotify.com/v1/tracks/5tf1VVWniHgryyumXyJM7w,spotify:track:5tf1VVWniHgryyumXyJM7w,Sugar,2015-09-25T00:00:00Z,0,5XyJzEROSmup2TcWmVjTIt,0,5,219043,0.0185,audio_features
1AWQoqb9bSvzTjaLralEkT,1AWQoqb9bSvzTjaLralEkT,justin timberlake,justin timberlake,rock your body,rock your body,justin timberlake_rock your body,0.714,100.972,0.892,pop,-6.055,0.0521,0.817,4,0.141,78,https://api.spotify.com/v1/tracks/1AWQoqb9bSvzTjaLralEkT,spotify:track:1AWQoqb9bSvzTjaLralEkT,Justified,2002-11-04T00:00:00Z,2.34E-4,6QPkyl04rXwTGlGlcYaRoW,0,4,267267,0.201,audio_features
2VOomzT6VavJOGBeySqaMc,2VOomzT6VavJOGBeySqaMc,rihanna,rihanna,disturbia,disturbia,rihanna_disturbia,0.814,124.921,0.707,pop,-4.509,0.168,0.717,4,0.0577,78,https://api.spotify.com/v1/tracks/2VOomzT6VavJOGBeySqaMc,spotify:track:2VOomzT6VavJOGBeySqaMc,Good Girl Gone Bad: Reloaded,2008-06-02T00:00:00Z,0,3JSWZWeTHF4HDGt5Eozdy7,0,11,238627,0.0861,audio_features
2goLsvvODILDzeeiT4dAoR,2goLsvvODILDzeeiT4dAoR,cher,cher,believe,believe,cher_believe,0.917,132.975,0.652,pop,-6.72,0.0509,0.459,4,0.0548,78,https://api.spotify.com/v1/tracks/2goLsvvODILDzeeiT4dAoR,spotify:track:2goLsvvODILDzeeiT4dAoR,Believe,1998-01-01T00:00:00Z,0,0jZfbz0dNfDjPSg0hYJNth,1,6,239027,0.0082,audio_features
7HW5WIw7ZgZORCzUxv5gW5,7HW5WIw7ZgZORCzUxv5gW5,"elton john, kiki dee",elton john kiki dee,don't go breaking my heart,dont go breaking my heart,elton john kiki dee_dont go breaking my heart,0.844,131.459,0.729,pop,-8.824,0.0604,0.777,4,0.0344,78,https://api.spotify.com/v1/tracks/7HW5WIw7ZgZORCzUxv5gW5,spotify:track:7HW5WIw7ZgZORCzUxv5gW5,Rock Of The Westies,1975-10-24T00:00:00Z,2.87E-6,4ObsEU7mIXbo2n9A31yfds,1,5,275440,0.149,audio_features
3E7ZwUMJFqpsDOJzEkBrQ7,3E7ZwUMJFqpsDOJzEkBrQ7,kylie minogue,kylie minogue,can't get you out of my head,cant get you out of my head,kylie minogue_cant get you out of my head,0.563,126.007,0.766,pop,-7.516,0.115,0.964,4,0.0339,78,https://api.spotify.com/v1/tracks/3E7ZwUMJFqpsDOJzEkBrQ7,spotify:track:3E7ZwUMJFqpsDOJzEkBrQ7,Fever,2001-10-01T00:00:00Z,0.683,4WzTXHp8bVKkKNu3UQ2Fqu,0,9,230640,0.0263,audio_features
0k2GOhqsrxDTAbFFSdNJjT,0k2GOhqsrxDTAbFFSdNJjT,sean paul,sean paul,temperature,temperature,sean paul_temperature,0.6,125.04,0.951,pop,-4.675,0.0712,0.822,4,0.0685,78,https://api.spotify.com/v1/tracks/0k2GOhqsrxDTAbFFSdNJjT,spotify:track:0k2GOhqsrxDTAbFFSdNJjT,The Trinity,2005-09-26T00:00:00Z,0,32Bu3ETQhR1PFCj3ndDlYf,0,0,218573,0.106,audio_features
51ODNNDZm21HU7wI7cccRr,51ODNNDZm21HU7wI7cccRr,"disclosure, sam smith",disclosure sam smith,latch,latch,disclosure sam smith_latch,0.726,121.981,0.503,pop,-5.456,0.0895,0.529,4,0.167,78,https://api.spotify.com/v1/tracks/51ODNNDZm21HU7wI7cccRr,spotify:track:51ODNNDZm21HU7wI7cccRr,Settle (Special Edition),2013-06-03T00:00:00Z,7.98E-5,7bdjtx1RTkWoSoOaIl7a8E,1,1,255632,0.0159,audio_features
2P4OICZRVAQcYAV2JReRfj,2P4OICZRVAQcYAV2JReRfj,avicii,avicii,waiting for love,waiting for love,avicii_waiting for love,0.736,127.999,0.579,pop,-3.863,0.198,0.613,4,0.0527,78,https://api.spotify.com/v1/tracks/2P4OICZRVAQcYAV2JReRfj,spotify:track:2P4OICZRVAQcYAV2JReRfj,Stories,2015-10-02T00:00:00Z,0,7dqftJ3kas6D0VAdmt3k3V,0,6,230613,0.31,audio_features
3C0nOe05EIt1390bVABLyN,3C0nOe05EIt1390bVABLyN,"jennifer lopez, pitbull",jennifer lopez pitbull,on the floor,on the floor,jennifer lopez pitbull_on the floor,0.777,130.003,0.73,pop,-5.194,0.0691,0.575,4,0.0496,78,https://api.spotify.com/v1/tracks/3C0nOe05EIt1390bVABLyN,spotify:track:3C0nOe05EIt1390bVABLyN,Love?,2011-04-29T00:00:00Z,4.86E-4,3sysiYphqNRQw7VKLCg1yE,0,3,284867,0.105,audio_features
4w3tQBXhn5345eUXDGBWZG,4w3tQBXhn5345eUXDGBWZG,dolly parton,dolly parton,9 to 5,9 to 5,dolly parton_9 to 5,0.783,105.39,0.554,pop,-5.852,0.631,0.813,4,0.0457,78,https://api.spotify.com/v1/tracks/4w3tQBXhn5345eUXDGBWZG,spotify:track:4w3tQBXhn5345eUXDGBWZG,9 To 5 And Odd Jobs,1980-01-01T00:00:00Z,1.54E-6,64Ky1tqKPfwxhJs6msphWd,1,6,162467,0.416,audio_features
3aw9iWUQ3VrPQltgwvN9Xu,3aw9iWUQ3VrPQltgwvN9Xu,mary j. blige,mary j blige,family affair,family affair,mary j blige_family affair,0.551,92.887,0.911,pop,-3.75,0.0863,0.969,4,0.045,78,https://api.spotify.com/v1/tracks/3aw9iWUQ3VrPQltgwvN9Xu,spotify:track:3aw9iWUQ3VrPQltgwvN9Xu,No More Drama,2001-08-28T00:00:00Z,4.35E-5,5QJmKwPveBV4IwLlo4OcG4,0,8,265867,0.133,audio_features
0cqRj7pUJDkTCEsJkx8snD,0cqRj7pUJDkTCEsJkx8snD,taylor swift,taylor swift,shake it off,shake it off,taylor swift_shake it off,0.8,160.078,0.647,pop,-5.384,0.334,0.942,4,0.165,78,https://api.spotify.com/v1/tracks/0cqRj7pUJDkTCEsJkx8snD,spotify:track:0cqRj7pUJDkTCEsJkx8snD,1989 (Deluxe),2014-01-01T00:00:00Z,0,1yGbNOtRIgdIiGHOEBaZWf,1,7,219200,0.0647,audio_features
4TsmezEQVSZNNPv5RJ65Ov,4TsmezEQVSZNNPv5RJ65Ov,rihanna,rihanna,pon de replay,pon de replay,rihanna_pon de replay,0.64,99.017,0.779,pop,-8.415,0.101,0.499,4,0.159,78,https://api.spotify.com/v1/tracks/4TsmezEQVSZNNPv5RJ65Ov,spotify:track:4TsmezEQVSZNNPv5RJ65Ov,Music Of The Sun,2005-08-29T00:00:00Z,7.66E-4,4FyGpObwABjn0o8Tdp7AZz,1,7,246960,1.55E-4,audio_features
49X0LAl6faAusYq02PRAY6,49X0LAl6faAusYq02PRAY6,modjo,modjo,lady - hear me tonight,lady  hear me tonight,modjo_lady  hear me tonight,0.808,126.041,0.72,pop,-5.627,0.0634,0.869,4,0.0379,77,https://api.spotify.com/v1/tracks/49X0LAl6faAusYq02PRAY6,spotify:track:49X0LAl6faAusYq02PRAY6,Modjo (Remastered),2001-01-01T00:00:00Z,0.0293,0vwDxngkhZuwNbcxzebCXI,1,6,307154,0.00793,audio_features
6kWJvPfC4DgUpRsXKNa9z9,6kWJvPfC4DgUpRsXKNa9z9,ace of base,ace of base,all that she wants,all that she wants,ace of base_all that she wants,0.625,93.764,0.798,pop,-9.689,0.103,0.858,4,0.0548,77,https://api.spotify.com/v1/tracks/6kWJvPfC4DgUpRsXKNa9z9,spotify:track:6kWJvPfC4DgUpRsXKNa9z9,The Sign,1993-12-24T00:00:00Z,7.98E-5,5UwIyIyFzkM7wKeGtRJPgB,1,11,211213,0.00547,audio_features
1NpW5kyvO4XrNJ3rnfcNy3,1NpW5kyvO4XrNJ3rnfcNy3,"flo rida, sia",flo rida sia,wild ones (feat. sia),wild ones feat sia,flo rida sia_wild ones feat sia,0.86,127.075,0.608,pop,-5.324,0.262,0.437,4,0.0554,77,https://api.spotify.com/v1/tracks/1NpW5kyvO4XrNJ3rnfcNy3,spotify:track:1NpW5kyvO4XrNJ3rnfcNy3,Wild Ones,2012-06-22T00:00:00Z,0,7eLwoxxWs6lfkVYJGkGNbk,0,5,232947,0.0991,audio_features
2Foc5Q5nqNiosCNqttzHof,2Foc5Q5nqNiosCNqttzHof,"daft punk, pharrell williams, nile rodgers",daft punk pharrell williams nile rodgers,get lucky (radio edit) [feat. pharrell williams and nile rodgers],get lucky radio edit feat pharrell williams and nile rodgers,daft punk pharrell williams nile rodgers_get lucky radio edit feat pharrell williams and nile rodgers,0.811,116.047,0.794,pop,-8.966,0.101,0.862,4,0.038,77,https://api.spotify.com/v1/tracks/2Foc5Q5nqNiosCNqttzHof,spotify:track:2Foc5Q5nqNiosCNqttzHof,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],2013-04-19T00:00:00Z,1.07E-6,2ePFIvZKMe8zefATp9ofFA,0,6,248413,0.0426,audio_features
5UqCQaDshqbIk3pkhy4Pjg,5UqCQaDshqbIk3pkhy4Pjg,avicii,avicii,levels - radio edit,levels  radio edit,avicii_levels  radio edit,0.889,126.04,0.584,pop,-5.941,0.309,0.464,4,0.0343,77,https://api.spotify.com/v1/tracks/5UqCQaDshqbIk3pkhy4Pjg,spotify:track:5UqCQaDshqbIk3pkhy4Pjg,Levels,2011-10-28T00:00:00Z,0.828,1OEGfToF7QbjUgyxMAnGXg,0,1,199907,0.0462,audio_features
5ChkMS8OtdzJeqyybCc9R5,5ChkMS8OtdzJeqyybCc9R5,michael jackson,michael jackson,billie jean,billie jean,michael jackson_billie jean,0.654,117.046,0.92,pop,-3.051,0.036,0.847,4,0.0401,77,https://api.spotify.com/v1/tracks/5ChkMS8OtdzJeqyybCc9R5,spotify:track:5ChkMS8OtdzJeqyybCc9R5,Thriller 25 Super Deluxe Edition,2008-02-08T00:00:00Z,0.0153,1C2h7mLntPSeVYciMRTF4a,0,11,293827,0.0236,audio_features
0Hf4aIJpsN4Os2f0y0VqWl,0Hf4aIJpsN4Os2f0y0VqWl,"pitbull, christina aguilera",pitbull christina aguilera,feel this moment (feat. christina aguilera),feel this moment feat christina aguilera,pitbull christina aguilera_feel this moment feat christina aguilera,0.758,135.956,0.673,pop,-3.632,0.341,0.542,4,0.158,77,https://api.spotify.com/v1/tracks/0Hf4aIJpsN4Os2f0y0VqWl,spotify:track:0Hf4aIJpsN4Os2f0y0VqWl,Global Warming: Meltdown (Deluxe Version),2012-01-01T00:00:00Z,0,2F7tejLHzTqFq2XLol9ZGy,1,7,229507,0.039,audio_features
2Cdvbe2G4hZsnhNMKyGrie,2Cdvbe2G4hZsnhNMKyGrie,joan jett & the blackhearts,joan jett  the blackhearts,i love rock 'n roll,i love rock n roll,joan jett  the blackhearts_i love rock n roll,0.716,94.379,0.535,pop,-5.025,0.659,0.901,4,0.0431,77,https://api.spotify.com/v1/tracks/2Cdvbe2G4hZsnhNMKyGrie,spotify:track:2Cdvbe2G4hZsnhNMKyGrie,I Love Rock 'N' Roll (Expanded Edition),1981-11-18T00:00:00Z,0,555qwe1qUgLdee80TZ2CQt,1,4,175173,0.326,audio_features
5IVuqXILoxVWvWEPm82Jxr,5IVuqXILoxVWvWEPm82Jxr,"beyoncé, jay-z",beyonce jayz,crazy in love (feat. jay-z),crazy in love feat jayz,beyonce jayz_crazy in love feat jayz,0.77,99.165,0.646,pop,-6.596,0.0715,0.681,4,0.226,77,https://api.spotify.com/v1/tracks/5IVuqXILoxVWvWEPm82Jxr,spotify:track:5IVuqXILoxVWvWEPm82Jxr,Dangerously In Love,2003-06-24T00:00:00Z,0,6oxVabMIqCMJRYN1GqR3Vf,0,2,236133,0.00249,audio_features
0azC730Exh71aQlOt9Zj3y,0azC730Exh71aQlOt9Zj3y,"calvin harris, rihanna",calvin harris rihanna,this is what you came for,this is what you came for,calvin harris rihanna_this is what you came for,0.927,123.962,0.631,pop,-2.787,0.148,0.465,4,0.0332,77,https://api.spotify.com/v1/tracks/0azC730Exh71aQlOt9Zj3y,spotify:track:0azC730Exh71aQlOt9Zj3y,This Is What You Came For,2016-04-29T00:00:00Z,0.119,3pEgGUv379EDinvg1TN7Kt,0,9,222160,0.199,audio_features
3bidbhpOYeV4knp8AIu8Xn,3bidbhpOYeV4knp8AIu8Xn,"macklemore, ryan lewis, macklemore & ryan lewis, ray dalton",macklemore ryan lewis macklemore  ryan lewis ray dalton,can't hold us (feat. ray dalton),cant hold us feat ray dalton,macklemore ryan lewis macklemore  ryan lewis ray dalton_cant hold us feat ray dalton,0.922,146.078,0.641,pop,-4.457,0.0862,0.847,4,0.0786,76,https://api.spotify.com/v1/tracks/3bidbhpOYeV4knp8AIu8Xn,spotify:track:3bidbhpOYeV4knp8AIu8Xn,The Heist,2012-10-09T00:00:00Z,0,76FXHQhTuT4QMIxfL09gX8,1,2,258343,0.0291,audio_features
2EBCVPNAG46nbgs6jXPGvv,2EBCVPNAG46nbgs6jXPGvv,nicki minaj,nicki minaj,starships,starships,nicki minaj_starships,0.716,125.006,0.747,pop,-2.457,0.251,0.751,4,0.0751,76,https://api.spotify.com/v1/tracks/2EBCVPNAG46nbgs6jXPGvv,spotify:track:2EBCVPNAG46nbgs6jXPGvv,Pink Friday: Roman Reloaded The Re-Up (Explicit Version),2012-01-01T00:00:00Z,0,22F5ZYY1sxoJjk6HzZfmC1,0,11,210627,0.135,audio_features
6MdqqkQ8sSC0WB4i8PyRuQ,6MdqqkQ8sSC0WB4i8PyRuQ,"blackstreet, dr. dre, queen pen",blackstreet dr dre queen pen,no diggity,no diggity,blackstreet dr dre queen pen_no diggity,0.646,88.634,0.867,pop,-4.674,0.279,0.67,4,0.288,76,https://api.spotify.com/v1/tracks/6MdqqkQ8sSC0WB4i8PyRuQ,spotify:track:6MdqqkQ8sSC0WB4i8PyRuQ,Another Level,1996-09-09T00:00:00Z,0,2zGZLQiFl9UubtrVmtIkbi,0,1,304600,0.303,audio_features
05wIrZSwuaVWhcv5FfqeH0,05wIrZSwuaVWhcv5FfqeH0,katrina & the waves,katrina  the waves,walking on sunshine,walking on sunshine,katrina  the waves_walking on sunshine,0.87,109.901,0.597,pop,-11.97,0.0678,0.944,4,0.0371,76,https://api.spotify.com/v1/tracks/05wIrZSwuaVWhcv5FfqeH0,spotify:track:05wIrZSwuaVWhcv5FfqeH0,Katrina & The Waves,1985-01-01T00:00:00Z,0.166,1UQG78YJjaBySRMh0A8Uw7,1,10,238733,0.0119,audio_features
